0,0.00150602,0,0.00150602,0.0165663,0.0150602,0.0120482,0.00150602,0.0150602,0.00301205,0.00301205,0.00451807,0.00753012,0.00301205,0,0.00150602,0.00451807,0,0.00301205,0.0165663,0.00451807,0.00451807,0.00301205,0.00150602,0.00150602,0.00150602,0.00753012,0.00451807,0.0210843,0.00150602,0.00451807,0.00150602,0.00451807,0.0060241,0.0195783,0.00150602,0.00150602,0.00150602,0.0105422,0,0.00451807,0.00451807,0.0120482,0.0060241,0,0.00301205,0.00150602,0.0195783,0.00451807,0.0195783,0.00451807,0.00451807,0.00150602,0.0210843,0.00150602,0.00451807,0.00150602,0.00150602,0.00451807,0,0.00150602,0.00451807,0,0,0.0060241,0.00301205,0.00150602,0.00150602,0.0060241,0.0060241,0.0316265,0,0.00451807,0.00150602,0.00451807,0,0.00150602,0.00903614,0.0120482,0.00301205,0.00301205,0.00150602,0.0105422,0.00301205,0,0.0120482,0,0.00451807,0,0.0060241,0,0.00150602,0.00150602,0.0105422,0.00301205,0.00150602,0.00753012,0.00753012,0.00301205,0.00150602,0.00150602,0.00301205,0.0150602,0,0.00150602,0.0060241,0,0.00451807,0,0,0.0135542,0.00150602,0.00451807,0.00150602,0.0060241,0.00301205,0.0060241,0.00301205,0,0.00451807,0.00451807,0.00451807,0.00301205,0.00150602,0.00150602,0.00150602,0.00451807,0.00150602,0.0271084,0.00150602,0.00150602,0.00150602,0.00150602,0.00301205,0,0.0120482,0.0210843,0.00301205,0.00301205,0.00301205,0,0.00903614,0.00150602,0.00753012,0.00150602,0.0210843,0.00451807,0,0.00451807,0.00451807,0.00150602,0.0060241,0.0060241,0,0.00301205,0.00150602,0.00301205,0.0120482,0.00451807,0.0060241,0.00150602,0.00150602,0.00753012,0,0.0060241,0.00150602,0.0060241,0.00451807,0.00150602,0.00150602,0.00150602,0.00451807,0.0150602,0.00301205,0,0.00150602,0.061747,0.0060241,0,0.00451807,0.0105422,0.00301205,0.00451807,0.00451807,0.00753012,0,0.00301205,0.00150602,0,0.00451807,0.0060241,0.0105422,0.0060241,0.00753012,0.00150602,0.00753012,0.00451807,0.00150602,0.00301205,0,1
0.00536913,0.00268456,0.00536913,0.00671141,0.00268456,0.00805369,0.00671141,0.00939597,0.0147651,0.00268456,0.00402685,0.00268456,0.0107383,0.00134228,0,0.00134228,0.00268456,0,0,0.00536913,0.00268456,0.0107383,0.00134228,0.00402685,0.00402685,0.00134228,0.00134228,0,0.00536913,0.00134228,0.00536913,0.00268456,0.00268456,0.00134228,0.00939597,0.00134228,0,0.00402685,0.0187919,0.00805369,0.00402685,0.00268456,0.0228188,0.00536913,0.00268456,0,0.00134228,0.0107383,0.00536913,0.0120805,0.00536913,0.00939597,0.0107383,0.00134228,0,0.00805369,0,0.00402685,0.00536913,0.00671141,0.00402685,0,0.00402685,0.00134228,0.00536913,0.00671141,0.00671141,0.00268456,0.0187919,0.00134228,0.00402685,0.00268456,0.00805369,0.00536913,0.00268456,0.00402685,0.00671141,0.00268456,0.00939597,0,0,0,0.00402685,0.00805369,0,0.00134228,0.00134228,0.00939597,0,0.00402685,0,0,0,0.00268456,0.00268456,0,0.0107383,0.0134228,0.00134228,0.00536913,0.00939597,0.00134228,0.00939597,0.00268456,0.00134228,0.00268456,0.00402685,0.00134228,0.00268456,0.00536913,0.00939597,0.00134228,0.00268456,0.00268456,0.0308725,0.00134228,0.00536913,0.00268456,0.00134228,0.00268456,0.00671141,0.00671141,0.00134228,0.00134228,0.00402685,0.00268456,0.00402685,0.00268456,0.0348993,0.00805369,0,0.00671141,0.00134228,0.00134228,0.00268456,0.00805369,0.00805369,0.00536913,0.00268456,0.00805369,0.00268456,0.00805369,0.00939597,0.00134228,0.00402685,0.0187919,0,0.00805369,0.00268456,0.00536913,0.00671141,0.0120805,0.00134228,0.00268456,0.00134228,0.00402685,0.00134228,0.0120805,0.00134228,0.00671141,0.00805369,0,0.00268456,0.00268456,0.00268456,0.00268456,0.0228188,0,0.00671141,0.00671141,0.00268456,0.0134228,0.00134228,0.00536913,0.00134228,0.00268456,0.0295302,0.00268456,0.00268456,0,0.00536913,0,0.00134228,0,0.0228188,0.00134228,0.00268456,0.00536913,0.00268456,0.00402685,0,0.0107383,0.00268456,0.0174497,0.00268456,0.00268456,0.00402685,0.00536913,0.00671141,0,2
0.00534759,0.0026738,0.0013369,0.0026738,0.00802139,0.0013369,0.0013369,0.0013369,0.013369,0.0026738,0,0.0026738,0,0.0013369,0,0.0013369,0.00802139,0,0.0040107,0.00802139,0.0013369,0.00668449,0.00534759,0.00534759,0.0026738,0.0026738,0.0106952,0,0.0026738,0.0013369,0.0040107,0.00534759,0.0026738,0.0040107,0.00935829,0.00534759,0,0.00534759,0.0147059,0.00935829,0.0013369,0.0120321,0.0254011,0.0187166,0.0026738,0,0.0013369,0.00534759,0.00534759,0.0173797,0.0026738,0.0026738,0.00534759,0.0013369,0.0013369,0.0120321,0.0040107,0.0026738,0,0.0026738,0.00935829,0,0.013369,0.0040107,0.0040107,0.0013369,0.0013369,0.0026738,0.0120321,0,0.00802139,0.00534759,0.0013369,0.0013369,0.0040107,0,0.0026738,0.0040107,0.0200535,0.0013369,0.0026738,0.0013369,0.00935829,0.0013369,0.0013369,0.0013369,0,0.0013369,0,0.00935829,0.0013369,0,0.0013369,0.0026738,0.0026738,0.0026738,0.0106952,0.0120321,0.00668449,0.0026738,0,0.00534759,0.00668449,0.00534759,0.0013369,0.0026738,0.00802139,0.0013369,0,0.00534759,0.0106952,0.0013369,0.00534759,0.00668449,0.0320856,0.0026738,0.0040107,0.0013369,0.0013369,0.0013369,0.0120321,0.00935829,0,0,0.0013369,0,0,0.0013369,0.0187166,0.0147059,0.0040107,0.0026738,0,0.0013369,0.00668449,0.0120321,0.00802139,0.0013369,0.0013369,0.0106952,0.0013369,0.013369,0.0120321,0.0040107,0,0.0120321,0,0.0120321,0.00935829,0.0040107,0.0013369,0.0026738,0.0013369,0,0.0013369,0.0026738,0.0026738,0.0200535,0.0026738,0.00534759,0.00534759,0.0026738,0.0013369,0,0.00534759,0.00668449,0.0227273,0,0.00534759,0.0026738,0.0013369,0.00668449,0.00668449,0.0026738,0.0026738,0,0.0160428,0.0040107,0.0013369,0.0013369,0.0026738,0.0013369,0.00534759,0,0.0294118,0.0040107,0.00668449,0.00668449,0.00668449,0.00534759,0.0040107,0.00802139,0.0106952,0.0147059,0,0.00935829,0.0013369,0.0026738,0.0120321,0.0013369,3
0.0107527,0.00134409,0.00268817,0.00268817,0.00806452,0.0094086,0.00134409,0.00134409,0.0147849,0.00134409,0.00134409,0.00134409,0.00268817,0.00134409,0.00134409,0.00268817,0.00268817,0.00268817,0,0.0094086,0,0.00672043,0.00268817,0.00268817,0.00268817,0.00134409,0.00403226,0.00537634,0.0107527,0.00268817,0.00268817,0.00134409,0.00672043,0,0.0241935,0.00537634,0,0.00403226,0.016129,0.00268817,0.00537634,0.00537634,0.030914,0.0147849,0.00403226,0.00403226,0,0.00672043,0.00806452,0.0120968,0.00268817,0.0120968,0.00537634,0,0,0,0.00134409,0.00537634,0.00268817,0.00268817,0.0107527,0.00134409,0.00672043,0,0.00806452,0.0094086,0.00403226,0.00403226,0.0147849,0.00268817,0.00806452,0.00134409,0.00134409,0.00403226,0.00134409,0.00268817,0.00403226,0.00403226,0.00672043,0.00268817,0.00268817,0,0.00672043,0.00672043,0.00134409,0.00268817,0,0.00134409,0,0.00403226,0.00134409,0.00134409,0.00134409,0.00134409,0.00537634,0,0.0134409,0.0147849,0.00806452,0,0.00672043,0.00403226,0.00806452,0,0.00268817,0.00134409,0.00268817,0.00403226,0,0.00806452,0.0120968,0,0.00268817,0.00268817,0.0255376,0.00268817,0,0.00268817,0.00268817,0,0.00268817,0.00268817,0,0,0.0107527,0,0.00403226,0.00134409,0.030914,0.0134409,0.00134409,0.00268817,0.00134409,0,0.00537634,0.0120968,0.00672043,0.00537634,0.00134409,0.0147849,0.00134409,0.00806452,0.016129,0.00268817,0,0.00537634,0,0.0120968,0.00268817,0.0107527,0,0.0094086,0.00134409,0.00134409,0.00403226,0,0.00268817,0.0134409,0.00268817,0.00672043,0.0094086,0.00134409,0.00134409,0.00134409,0.00134409,0.00268817,0.0322581,0,0.00806452,0.00134409,0,0.016129,0.00268817,0.00268817,0.00403226,0.00134409,0.0228495,0,0.00134409,0.00403226,0.00134409,0,0.00537634,0,0.0215054,0.00134409,0,0.00672043,0.00672043,0.00268817,0.00806452,0.0107527,0.00268817,0.0120968,0,0.00672043,0.00134409,0,0.016129,0,4
0.0105125,0.00262812,0,0.0065703,0.00394218,0.00788436,0.00131406,0.00525624,0.0144547,0.00262812,0.00262812,0,0.00525624,0.0065703,0,0,0.00394218,0,0.00131406,0.00919842,0.00262812,0.0065703,0.00919842,0.00919842,0.00131406,0,0.00131406,0.00262812,0.00788436,0.00131406,0.00394218,0.00262812,0.00262812,0.00131406,0.0275953,0.00262812,0,0.00919842,0.0144547,0.00788436,0.00262812,0.00525624,0.0249671,0.0118265,0.00394218,0,0.00131406,0.00525624,0.0065703,0.00394218,0.00525624,0.00525624,0.00525624,0,0.00131406,0.0065703,0.00131406,0.00262812,0.00262812,0.00131406,0.00394218,0.00394218,0.00394218,0.00131406,0.00525624,0.00788436,0.00788436,0.00131406,0.0170828,0.00131406,0.00788436,0.00131406,0.00394218,0.00394218,0,0.00131406,0.0065703,0.00788436,0.00788436,0.00131406,0.00131406,0,0.00262812,0.0131406,0.00262812,0.00525624,0.00131406,0.00394218,0.00131406,0.00788436,0,0.00131406,0.00131406,0.0105125,0.00262812,0,0.00919842,0.0157687,0.00919842,0.00131406,0,0.00525624,0.00525624,0.00262812,0.00131406,0.00262812,0.0065703,0,0,0.00394218,0.00919842,0.00131406,0.0105125,0.00131406,0.0249671,0.00525624,0.00262812,0.0065703,0.00131406,0,0.00394218,0.0105125,0,0.00131406,0.00394218,0.00131406,0.00394218,0,0.0249671,0.0118265,0.00262812,0,0,0,0.0065703,0.0157687,0.00788436,0.00131406,0.00394218,0.0183968,0.00394218,0.00525624,0.0065703,0.00394218,0.00262812,0.00131406,0.00525624,0.00919842,0.00525624,0.00788436,0.00262812,0.0118265,0.00131406,0.00525624,0.00131406,0,0.00394218,0.00788436,0.00131406,0.00919842,0.00262812,0.00131406,0.00131406,0,0.00131406,0.00394218,0.0275953,0,0.0065703,0.00262812,0.00262812,0.0105125,0.00525624,0.0105125,0.00525624,0.00262812,0.0131406,0,0.00394218,0.00262812,0.00131406,0.00131406,0.00131406,0,0.0262812,0.00131406,0.00131406,0.0105125,0.00788436,0,0.00262812,0.00919842,0.00131406,0.021025,0.00394218,0.00262812,0,0.00262812,0.0144547,0,5
0,0,0,0,0.0666667,0,0.0571429,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0.047619,0,0,0,0.00952381,0,0,0,0,0.00952381,0,0,0,0.00952381,0.00952381,0,0,0,0,0.00952381,0,0.00952381,0.00952381,0.00952381,0,0,0,0,0,0.00952381,0.00952381,0.00952381,0,0,0.0666667,0,0,0,0,0.0190476,0,0,0,0,0,0,0.00952381,0,0,0.00952381,0,0,0,0,0,0,0,0,0.0190476,0.00952381,0,0.00952381,0,0.0285714,0,0,0.00952381,0,0,0,0.00952381,0,0,0,0.00952381,0,0.00952381,0,0,0.00952381,0,0,0.00952381,0,0,0.00952381,0,0.00952381,0,0,0,0.0285714,0,0,0,0.00952381,0.00952381,0.0190476,0,0,0,0.0190476,0.00952381,0.00952381,0,0,0,0,0,0.00952381,0,0,0,0.00952381,0.00952381,0,0.00952381,0,0,0,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0,0,0,0.0190476,0,0,0,0,0,0,0,0.0190476,0,0.00952381,0,0,0.00952381,0,0,0.00952381,0.0285714,0.00952381,0,0,0.00952381,0,0.0380952,0,0.0190476,0.00952381,0,0.00952381,0.00952381,0,0,0.0190476,0,0,0,0.0190476,0.047619,0.00952381,0,0,0,0,0,0,0,6
0.00662252,0.00662252,0,0,0.00662252,0,0,0,0,0.00662252,0.00662252,0,0,0,0,0.00662252,0,0.00662252,0,0,0,0.00662252,0,0,0,0.00662252,0,0,0.00662252,0,0,0,0,0,0.00662252,0,0,0.00662252,0.013245,0.00662252,0.00662252,0.00662252,0.119205,0.00662252,0,0.00662252,0,0.00662252,0.0198676,0,0,0,0,0,0,0,0,0,0.00662252,0,0,0,0.00662252,0,0,0.00662252,0,0,0.013245,0,0,0,0,0,0,0.00662252,0,0,0,0.00662252,0,0,0,0,0.00662252,0,0,0,0,0.013245,0,0,0,0.00662252,0,0,0.00662252,0.0264901,0.00662252,0,0.00662252,0,0.013245,0,0,0,0.00662252,0,0,0.0198676,0.013245,0,0.0198676,0.00662252,0.0794702,0,0.00662252,0,0,0,0.00662252,0.00662252,0,0.00662252,0,0,0.00662252,0,0,0.0397351,0,0,0,0,0,0,0,0,0,0.0397351,0.00662252,0,0.00662252,0,0,0,0,0.0198676,0.013245,0.00662252,0,0,0,0,0,0,0,0.0331126,0,0,0.00662252,0,0.00662252,0,0,0,0.0529801,0,0.0198676,0,0,0,0,0.00662252,0,0,0.00662252,0,0.00662252,0,0,0,0,0,0.013245,0,0,0.0397351,0,0,0,0.013245,0.00662252,0.0198676,0,0,0,0.00662252,0.0463576,0,7
0.00571429,0,0,0.00571429,0,0.00571429,0,0,0.00571429,0.00571429,0.00571429,0,0.00571429,0,0,0,0.00571429,0,0,0.0171429,0,0,0.00571429,0.0171429,0,0,0,0,0,0.00571429,0,0,0.0114286,0,0,0,0,0.00571429,0.0228571,0.0114286,0,0,0.137143,0.00571429,0,0,0,0,0.00571429,0.0114286,0,0,0.00571429,0,0,0.00571429,0,0,0.00571429,0,0.00571429,0,0,0,0.00571429,0,0,0,0.0228571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571429,0,0,0,0,0,0.0114286,0,0,0,0,0,0,0,0.04,0.0171429,0,0,0,0,0.00571429,0,0,0.00571429,0,0,0.00571429,0.0171429,0,0,0,0.0971429,0,0,0,0,0.00571429,0,0,0,0.00571429,0,0,0,0,0.0342857,0.04,0.00571429,0,0,0,0,0,0.00571429,0,0,0.0228571,0,0,0.0114286,0,0,0,0,0.00571429,0,0.00571429,0,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0,0,0.0114286,0.0685714,0,0.00571429,0,0,0.0285714,0,0,0,0,0,0,0,0.00571429,0,0,0,0,0.08,0,0,0,0.00571429,0,0,0.0171429,0,0,0,0.00571429,0,0,0.04,0,8
0,0,0,0.00884956,0,0,0,0.00442478,0,0,0,0,0,0,0,0,0,0.00442478,0,0.0265487,0,0.0132743,0.0132743,0,0.00442478,0,0,0,0.00442478,0,0,0,0.00884956,0.00442478,0,0,0.00442478,0,0.0221239,0,0.00442478,0,0.0442478,0.0176991,0,0.00442478,0,0.00442478,0.0132743,0.00442478,0.00442478,0.00442478,0,0,0.00442478,0.00442478,0,0.00442478,0,0.00442478,0.00884956,0,0,0,0.00442478,0.0132743,0,0,0.00884956,0,0,0,0,0,0,0,0.00442478,0,0.00442478,0,0.00442478,0,0.00442478,0.00884956,0,0,0,0,0,0.0221239,0,0.00442478,0,0,0,0,0,0.0132743,0.00442478,0,0.00884956,0.00442478,0,0.00442478,0,0,0.00442478,0,0,0.0176991,0.0132743,0,0.00442478,0.00442478,0.0840708,0.00442478,0,0,0,0,0,0.00442478,0,0.00884956,0.00442478,0,0,0,0.00442478,0.0221239,0.00884956,0,0,0,0,0.00442478,0,0,0,0.0265487,0.0132743,0.00442478,0.00884956,0.00442478,0,0,0,0.0265487,0,0,0,0,0,0.00442478,0,0,0,0.0265487,0,0,0.0132743,0,0,0,0.00442478,0,0.0353982,0,0.00442478,0,0.00442478,0.0265487,0,0.00442478,0,0,0,0,0.00884956,0,0,0,0,0,0.141593,0,0,0.0132743,0,0,0.00884956,0.0176991,0.00442478,0,0.00442478,0.00442478,0,0.00442478,0.0309735,0,9
0.00495049,0,0,0,0.00495049,0,0,0.00495049,0,0,0,0,0,0,0,0,0.0148515,0,0,0.00495049,0,0.00495049,0,0,0,0.00495049,0.00495049,0.00495049,0,0,0,0,0.00990099,0,0.00495049,0,0,0,0.0247525,0.00990099,0,0,0.0247525,0.0247525,0.00495049,0.00495049,0,0,0.00495049,0,0,0.00495049,0,0.00495049,0.00495049,0.0148515,0,0,0.00495049,0.00495049,0,0,0,0,0.00495049,0.00990099,0,0,0.00990099,0,0,0,0.00495049,0.00495049,0,0,0.00495049,0.00495049,0,0.00495049,0,0,0.00990099,0.00990099,0,0,0.00495049,0.00495049,0,0.00990099,0,0.00990099,0,0.00495049,0,0.00990099,0.00495049,0.019802,0.0148515,0,0,0,0,0.00495049,0,0,0,0,0,0.00495049,0.0148515,0,0.00990099,0,0.118812,0,0,0,0.00495049,0,0,0,0,0.00990099,0,0,0.00495049,0,0.00990099,0.00990099,0.00495049,0,0,0,0,0,0,0.00495049,0,0.029703,0,0,0.0148515,0.00495049,0,0,0,0.019802,0.00495049,0.00990099,0,0.00495049,0,0,0.00495049,0,0,0.0247525,0,0,0,0.00495049,0.00495049,0,0.00495049,0.00495049,0.0148515,0,0.00990099,0,0.00495049,0.039604,0,0,0,0,0,0.00495049,0,0.00495049,0,0,0,0,0.118812,0,0.00495049,0.00990099,0,0,0,0.0148515,0.00990099,0.00495049,0,0,0,0.0148515,0.039604,0,10
